,시험명,전체,국어,영어,수학,과학,사회,역사,평균
1206,AI진단평가,329,86.0,79.0,74.0,,90.0,,82.25
1207,AI진단평가,385,79.0,93.0,94.0,48.0,71.0,,77.0
1208,AI진단평가,398,100.0,79.0,71.0,48.0,100.0,,79.6
1209,AI진단평가,419,86.0,68.0,94.0,71.0,100.0,,83.8
1210,AI진단평가,193,93.0,100.0,0.0,,0.0,,48.25
1211,AI진단평가,308,86.0,79.0,82.0,,61.0,,77.0
1212,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1213,AI진단평가,468,86.0,100.0,100.0,82.0,100.0,,93.6
1214,AI진단평가,224,47.0,58.0,40.0,,79.0,,56.0
1215,AI진단평가,389,79.0,93.0,77.0,56.0,61.0,23.0,64.83333333333333
1216,AI진단평가,188,54.0,86.0,48.0,0.0,0.0,,37.6
1217,AI진단평가,280,86.0,93.0,63.0,15.0,23.0,,56.0
1218,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1219,AI진단평가,352,86.0,100.0,28.0,48.0,90.0,,70.4
1220,AI진단평가,201,61.0,68.0,34.0,,38.0,,50.25
1221,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1222,AI진단평가,170,61.0,29.0,32.0,15.0,33.0,,34.0
1223,AI진단평가,158,93.0,65.0,0.0,0.0,0.0,,31.6
1224,AI진단평가,179,93.0,86.0,0.0,0.0,0.0,,35.8
1225,AI진단평가,395,86.0,86.0,43.0,71.0,71.0,38.0,65.83333333333333
1226,AI진단평가,336,75.0,93.0,54.0,45.0,69.0,,67.2
1227,AI진단평가,267,65.0,93.0,76.0,,33.0,,66.75
1228,AI진단평가,361,86.0,93.0,82.0,0.0,100.0,,72.2
1229,AI진단평가,314,86.0,72.0,66.0,,90.0,,78.5
1230,AI진단평가,186,86.0,100.0,0.0,,0.0,,46.5
1231,AI진단평가,405,93.0,86.0,57.0,79.0,90.0,,81.0
1232,AI진단평가,344,93.0,86.0,65.0,,100.0,,86.0
1233,AI진단평가,265,100.0,68.0,41.0,,56.0,,66.25
1234,AI진단평가,75,75.0,0.0,0.0,,0.0,,18.75
1235,AI진단평가,307,72.0,86.0,88.0,,61.0,,76.75
1236,AI진단평가,403,72.0,72.0,88.0,100.0,71.0,,80.6
1237,AI진단평가,354,100.0,79.0,68.0,61.0,46.0,,70.8
1238,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1239,AI진단평가,395,93.0,93.0,71.0,38.0,100.0,,79.0
1240,AI진단평가,362,86.0,86.0,70.0,53.0,67.0,,72.4
1241,AI진단평가,71,29.0,18.0,9.0,15.0,0.0,,14.2
1242,AI진단평가,333,47.0,86.0,77.0,23.0,100.0,,66.6
1243,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1244,AI진단평가,434,93.0,86.0,94.0,61.0,100.0,,86.8
1245,AI진단평가,377,93.0,79.0,51.0,53.0,48.0,53.0,62.833333333333336
1246,AI진단평가,233,61.0,25.0,57.0,,90.0,,58.25
1247,AI진단평가,291,100.0,40.0,51.0,,100.0,,72.75
1248,AI진단평가,425,93.0,86.0,100.0,67.0,79.0,,85.0
1249,AI진단평가,92,11.0,58.0,23.0,0.0,0.0,,18.4
1250,AI진단평가,246,61.0,47.0,32.0,45.0,61.0,,49.2
1251,AI진단평가,97,36.0,0.0,0.0,61.0,0.0,,19.4
1252,AI진단평가,186,100.0,86.0,0.0,0.0,0.0,0.0,31.0
1253,AI진단평가,235,86.0,93.0,23.0,,33.0,,58.75
1254,AI진단평가,536,100.0,93.0,82.0,71.0,100.0,90.0,89.33333333333333
1255,AI진단평가,264,47.0,79.0,14.0,61.0,63.0,,52.8
1256,AI진단평가,259,61.0,79.0,48.0,15.0,56.0,,51.8
1257,AI진단평가,365,93.0,68.0,69.0,45.0,90.0,,73.0
1258,AI진단평가,111,0.0,50.0,23.0,15.0,23.0,,22.2
1259,AI진단평가,319,40.0,72.0,57.0,71.0,79.0,,63.8
1260,AI진단평가,350,61.0,72.0,58.0,46.0,90.0,23.0,58.333333333333336
1261,AI진단평가,298,93.0,11.0,62.0,53.0,79.0,,59.6
1262,AI진단평가,407,93.0,86.0,82.0,67.0,79.0,,81.4
1263,AI진단평가,321,100.0,65.0,88.0,15.0,53.0,,64.2
1264,AI진단평가,344,100.0,29.0,72.0,53.0,90.0,,68.8
1265,AI진단평가,144,72.0,72.0,0.0,0.0,0.0,,28.8
1266,AI진단평가,165,22.0,58.0,9.0,38.0,38.0,,33.0
1267,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1268,AI진단평가,339,93.0,79.0,38.0,15.0,53.0,61.0,56.5
1269,AI진단평가,395,61.0,86.0,76.0,82.0,90.0,,79.0
1270,AI진단평가,172,72.0,100.0,0.0,0.0,0.0,,34.4
1271,AI진단평가,427,58.0,86.0,68.0,48.0,67.0,100.0,71.16666666666667
1272,AI진단평가,340,75.0,72.0,48.0,45.0,100.0,,68.0
1273,AI진단평가,366,93.0,93.0,65.0,48.0,67.0,,73.2
1274,AI진단평가,145,11.0,18.0,0.0,45.0,71.0,,29.0
1275,AI진단평가,375,93.0,93.0,88.0,30.0,71.0,,75.0
1276,AI진단평가,329,86.0,93.0,60.0,,90.0,,82.25
1277,AI진단평가,496,86.0,75.0,82.0,100.0,100.0,53.0,82.66666666666667
1278,AI진단평가,338,86.0,100.0,52.0,,100.0,,84.5
1279,AI진단평가,334,65.0,93.0,52.0,71.0,53.0,,66.8
1280,AI진단평가,372,72.0,100.0,100.0,,100.0,,93.0
1281,AI진단평가,179,93.0,86.0,0.0,,0.0,,44.75
1282,AI진단평가,425,79.0,100.0,100.0,46.0,100.0,,85.0
1283,AI진단평가,317,100.0,100.0,18.0,38.0,61.0,,63.4
1284,AI진단평가,179,100.0,79.0,0.0,0.0,0.0,,35.8
1285,AI진단평가,140,54.0,86.0,0.0,0.0,0.0,,28.0
1286,AI진단평가,174,47.0,93.0,34.0,0.0,0.0,,34.8
1287,AI진단평가,79,79.0,0.0,0.0,0.0,0.0,,15.8
1288,AI진단평가,289,33.0,58.0,82.0,71.0,45.0,,57.8
1289,AI진단평가,79,79.0,0.0,0.0,,0.0,,19.75
1290,AI진단평가,353,100.0,100.0,100.0,,53.0,,88.25
1291,AI진단평가,315,93.0,100.0,62.0,15.0,45.0,,63.0
1292,AI진단평가,370,93.0,68.0,63.0,90.0,56.0,,74.0
1293,AI진단평가,201,47.0,100.0,54.0,0.0,0.0,0.0,33.5
1294,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1295,AI진단평가,383,93.0,93.0,65.0,71.0,61.0,,76.6
1296,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1297,AI진단평가,273,86.0,40.0,46.0,30.0,71.0,,54.6
1298,AI진단평가,195,40.0,54.0,41.0,30.0,30.0,,39.0
1299,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1300,AI진단평가,377,93.0,86.0,82.0,45.0,71.0,,75.4
1301,AI진단평가,389,100.0,79.0,68.0,79.0,63.0,,77.8
1302,AI진단평가,93,93.0,0.0,0.0,,0.0,,23.25
1303,AI진단평가,277,93.0,29.0,51.0,48.0,56.0,,55.4
1304,AI진단평가,372,79.0,93.0,100.0,,100.0,,93.0
1305,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1306,AI진단평가,375,93.0,100.0,60.0,61.0,61.0,,75.0
1307,AI진단평가,427,100.0,86.0,88.0,82.0,71.0,,85.4
1308,AI진단평가,323,86.0,86.0,51.0,,100.0,,80.75
1309,AI진단평가,247,61.0,93.0,37.0,,56.0,,61.75
1310,AI진단평가,193,100.0,93.0,0.0,,0.0,,48.25
1311,AI진단평가,352,86.0,100.0,68.0,53.0,45.0,,70.4
1312,AI진단평가,347,79.0,79.0,65.0,53.0,71.0,,69.4
1313,AI진단평가,186,93.0,93.0,0.0,0.0,0.0,,37.2
1314,AI진단평가,414,86.0,93.0,82.0,53.0,100.0,,82.8
1315,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1316,AI진단평가,344,75.0,86.0,82.0,48.0,53.0,,68.8
1317,AI진단평가,387,86.0,93.0,76.0,53.0,79.0,,77.4
1318,AI진단평가,11,11.0,0.0,0.0,0.0,0.0,,2.2
1319,AI진단평가,165,86.0,79.0,0.0,0.0,0.0,,33.0
1320,AI진단평가,440,93.0,79.0,88.0,90.0,90.0,,88.0
1321,AI진단평가,263,72.0,100.0,46.0,45.0,0.0,0.0,43.833333333333336
1322,AI진단평가,220,79.0,79.0,62.0,0.0,0.0,,44.0
1323,AI진단평가,389,93.0,93.0,63.0,79.0,61.0,,77.8
1324,AI진단평가,384,100.0,100.0,94.0,,90.0,,96.0
1325,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1326,AI진단평가,250,61.0,51.0,14.0,53.0,71.0,,50.0
1327,AI진단평가,461,86.0,93.0,82.0,100.0,100.0,0.0,76.83333333333333
1328,AI진단평가,262,86.0,68.0,52.0,,56.0,,65.5
1329,AI진단평가,412,100.0,79.0,82.0,61.0,90.0,,82.4
1330,AI진단평가,312,93.0,100.0,14.0,38.0,67.0,,62.4
1331,AI진단평가,384,100.0,86.0,71.0,71.0,56.0,,76.8
1332,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1333,AI진단평가,284,100.0,86.0,60.0,23.0,15.0,,56.8
1334,AI진단평가,340,100.0,65.0,74.0,53.0,48.0,0.0,56.66666666666666
1335,AI진단평가,314,68.0,79.0,66.0,53.0,48.0,,62.8
1336,AI진단평가,319,100.0,72.0,57.0,0.0,90.0,,63.8
1337,AI진단평가,364,93.0,93.0,88.0,,90.0,,91.0
1338,AI진단평가,409,86.0,86.0,57.0,90.0,90.0,,81.8
1339,AI진단평가,187,29.0,65.0,48.0,30.0,15.0,,37.4
1340,AI진단평가,363,86.0,79.0,60.0,90.0,48.0,,72.6
1341,AI진단평가,467,79.0,93.0,63.0,61.0,100.0,71.0,77.83333333333333
1342,AI진단평가,422,72.0,86.0,82.0,82.0,100.0,,84.4
1343,AI진단평가,293,86.0,93.0,54.0,30.0,30.0,,58.6
1344,AI진단평가,311,100.0,22.0,28.0,61.0,100.0,,62.2
1345,AI진단평가,441,86.0,93.0,82.0,90.0,90.0,,88.2
1346,AI진단평가,346,75.0,75.0,43.0,53.0,100.0,,69.2
1347,AI진단평가,344,100.0,86.0,68.0,,90.0,,86.0
1348,AI진단평가,294,100.0,100.0,94.0,,0.0,,73.5
1349,AI진단평가,382,100.0,68.0,76.0,48.0,90.0,,76.4
1350,AI진단평가,301,79.0,61.0,62.0,38.0,61.0,,60.2
1351,AI진단평가,412,93.0,86.0,57.0,38.0,90.0,48.0,68.66666666666667
1352,AI진단평가,224,40.0,61.0,60.0,30.0,33.0,,44.8
1353,AI진단평가,179,93.0,86.0,0.0,0.0,0.0,,35.8
1354,AI진단평가,271,58.0,40.0,43.0,48.0,82.0,,54.2
1355,AI진단평가,325,79.0,86.0,28.0,53.0,79.0,,65.0
1356,AI진단평가,357,93.0,86.0,88.0,,90.0,,89.25
1357,AI진단평가,186,93.0,93.0,0.0,,0.0,,46.5
1358,AI진단평가,133,86.0,47.0,0.0,0.0,0.0,,26.6
1359,AI진단평가,423,68.0,93.0,82.0,90.0,90.0,,84.6
1360,AI진단평가,346,86.0,93.0,77.0,,90.0,,86.5
1361,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1362,AI진단평가,90,72.0,18.0,,,,,45.0
1363,AI진단평가,349,100.0,72.0,83.0,61.0,33.0,,69.8
1364,AI진단평가,158,86.0,72.0,0.0,0.0,0.0,,31.6
1365,AI진단평가,351,100.0,93.0,68.0,,90.0,,87.75
1366,AI진단평가,485,86.0,79.0,88.0,71.0,90.0,71.0,80.83333333333333
1367,AI진단평가,268,79.0,75.0,58.0,,56.0,,67.0
1368,AI진단평가,408,100.0,86.0,77.0,45.0,100.0,,81.6
1369,AI진단평가,374,65.0,72.0,76.0,71.0,90.0,,74.8
1370,AI진단평가,47,36.0,11.0,0.0,0.0,0.0,,9.4
1371,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
1372,AI진단평가,117,29.0,22.0,43.0,23.0,0.0,,23.4
1373,AI진단평가,393,100.0,86.0,62.0,45.0,100.0,,78.6
1374,AI진단평가,239,79.0,86.0,74.0,0.0,0.0,,47.8
1375,AI진단평가,165,51.0,11.0,70.0,0.0,33.0,,33.0
1376,AI진단평가,216,40.0,72.0,37.0,0.0,67.0,,43.2
1377,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1378,AI진단평가,404,93.0,93.0,37.0,61.0,30.0,90.0,67.33333333333333
1379,AI진단평가,110,0.0,86.0,9.0,,15.0,,27.5
1380,AI진단평가,70,11.0,11.0,18.0,30.0,0.0,,14.0
1381,AI진단평가,161,68.0,93.0,0.0,0.0,0.0,,32.2
1382,AI진단평가,79,79.0,0.0,0.0,,0.0,,19.75
1383,AI진단평가,522,100.0,93.0,83.0,90.0,100.0,56.0,87.0
1384,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1385,AI진단평가,303,86.0,68.0,88.0,38.0,23.0,,60.6
1386,AI진단평가,403,100.0,100.0,94.0,53.0,56.0,,80.6
1387,AI진단평가,190,0.0,79.0,63.0,15.0,33.0,,38.0
1388,AI진단평가,343,79.0,93.0,48.0,56.0,67.0,,68.6
1389,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1390,AI진단평가,353,72.0,65.0,57.0,69.0,90.0,,70.6
1391,AI진단평가,382,86.0,93.0,94.0,38.0,71.0,,76.4
1392,AI진단평가,219,79.0,86.0,54.0,0.0,0.0,,43.8
1393,AI진단평가,333,72.0,72.0,100.0,56.0,33.0,,66.6
1394,AI진단평가,172,86.0,86.0,0.0,,0.0,,43.0
1395,AI진단평가,193,100.0,93.0,0.0,0.0,0.0,,38.6
1396,AI진단평가,319,72.0,47.0,43.0,90.0,67.0,,63.8
1397,AI진단평가,331,93.0,86.0,46.0,53.0,53.0,,66.2
1398,AI진단평가,241,86.0,0.0,43.0,45.0,67.0,,48.2
1399,AI진단평가,424,93.0,93.0,77.0,,100.0,61.0,84.8
1400,AI진단평가,118,18.0,29.0,41.0,15.0,15.0,,23.6
1401,AI진단평가,351,86.0,86.0,88.0,38.0,53.0,,70.2
1402,AI진단평가,383,93.0,86.0,76.0,67.0,38.0,23.0,63.833333333333336
1403,AI진단평가,354,86.0,93.0,60.0,46.0,69.0,,70.8
1404,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1405,AI진단평가,158,86.0,72.0,0.0,,0.0,,39.5
1406,AI진단평가,151,86.0,65.0,0.0,0.0,0.0,,30.2
1407,AI진단평가,195,40.0,79.0,38.0,38.0,0.0,,39.0
1408,AI진단평가,499,100.0,93.0,57.0,90.0,90.0,69.0,83.16666666666667
1409,AI진단평가,481,79.0,79.0,77.0,56.0,100.0,90.0,80.16666666666667
1410,AI진단평가,291,79.0,65.0,71.0,,61.0,15.0,58.2
1411,AI진단평가,345,68.0,72.0,60.0,45.0,100.0,,69.0
1412,AI진단평가,108,36.0,58.0,14.0,0.0,0.0,,21.6
1413,AI진단평가,295,86.0,43.0,46.0,38.0,82.0,,59.0
1414,AI진단평가,353,86.0,79.0,50.0,71.0,67.0,,70.6
1415,AI진단평가,319,61.0,79.0,60.0,71.0,48.0,,63.8
1416,AI진단평가,409,68.0,93.0,66.0,67.0,100.0,15.0,68.16666666666667
1417,AI진단평가,414,86.0,100.0,94.0,67.0,67.0,,82.8
1418,AI진단평가,354,86.0,86.0,42.0,71.0,46.0,23.0,59.0
1419,AI진단평가,370,86.0,79.0,65.0,61.0,79.0,,74.0
1420,AI진단평가,172,72.0,100.0,0.0,0.0,0.0,,34.4
1421,AI진단평가,407,86.0,93.0,82.0,90.0,56.0,,81.4
1422,AI진단평가,445,100.0,79.0,57.0,100.0,79.0,30.0,74.16666666666667
1423,AI진단평가,352,100.0,61.0,82.0,56.0,53.0,,70.4
1424,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1425,AI진단평가,79,79.0,0.0,0.0,,0.0,,19.75
1426,AI진단평가,241,75.0,61.0,60.0,30.0,15.0,,48.2
1427,AI진단평가,259,72.0,58.0,76.0,15.0,38.0,,51.8
1428,AI진단평가,204,47.0,47.0,65.0,,45.0,,51.0
1429,AI진단평가,263,29.0,79.0,62.0,45.0,48.0,,52.6
1430,AI진단평가,430,100.0,100.0,77.0,63.0,90.0,,86.0
1431,AI진단평가,305,86.0,40.0,56.0,56.0,67.0,,61.0
1432,AI진단평가,410,100.0,93.0,82.0,45.0,90.0,,82.0
1433,AI진단평가,179,86.0,93.0,0.0,0.0,0.0,,35.8
1434,AI진단평가,358,100.0,100.0,68.0,,90.0,,89.5
1435,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1436,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1437,AI진단평가,223,36.0,86.0,71.0,15.0,15.0,,44.6
1438,AI진단평가,278,68.0,86.0,94.0,,30.0,,69.5
1439,AI진단평가,212,93.0,72.0,32.0,,15.0,,53.0
1440,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,,7.2
1441,AI진단평가,221,86.0,75.0,60.0,,0.0,,55.25
1442,AI진단평가,289,93.0,79.0,41.0,30.0,46.0,,57.8
1443,AI진단평가,277,93.0,58.0,65.0,38.0,23.0,,55.4
1444,AI진단평가,334,93.0,100.0,62.0,,79.0,,83.5
1445,AI진단평가,488,100.0,86.0,88.0,61.0,53.0,100.0,81.33333333333333
1446,AI진단평가,271,79.0,86.0,68.0,,38.0,,67.75
1447,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1448,AI진단평가,269,86.0,79.0,18.0,48.0,38.0,,53.8
1449,AI진단평가,362,93.0,93.0,76.0,0.0,100.0,,72.4
1450,AI진단평가,193,100.0,93.0,0.0,0.0,0.0,,38.6
1451,AI진단평가,218,54.0,68.0,51.0,30.0,15.0,,43.6
1452,AI진단평가,234,100.0,86.0,48.0,0.0,0.0,,46.8
1453,AI진단평가,342,93.0,93.0,88.0,38.0,30.0,,68.4
1454,AI진단평가,297,65.0,93.0,71.0,30.0,38.0,,59.4
1455,AI진단평가,408,93.0,100.0,83.0,53.0,79.0,,81.6
1456,AI진단평가,270,93.0,72.0,60.0,,45.0,,67.5
1457,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1458,AI진단평가,58,58.0,0.0,0.0,,0.0,,14.5
1459,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1460,AI진단평가,382,86.0,100.0,74.0,61.0,61.0,,76.4
1461,AI진단평가,387,93.0,100.0,72.0,61.0,23.0,38.0,64.5
1462,AI진단평가,228,93.0,18.0,41.0,,53.0,23.0,45.6
1463,AI진단평가,384,79.0,79.0,94.0,61.0,71.0,,76.8
1464,AI진단평가,54,54.0,0.0,0.0,,0.0,0.0,10.8
1465,AI진단평가,237,93.0,93.0,51.0,0.0,0.0,,47.4
1466,AI진단평가,343,86.0,72.0,94.0,38.0,53.0,,68.6
1467,AI진단평가,154,100.0,54.0,0.0,,0.0,,38.5
1468,AI진단평가,409,79.0,86.0,77.0,53.0,53.0,61.0,68.16666666666667
1469,AI진단평가,415,86.0,100.0,89.0,61.0,79.0,,83.0
1470,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1471,AI진단평가,313,93.0,79.0,88.0,,53.0,,78.25
1472,AI진단평가,407,86.0,93.0,100.0,67.0,61.0,0.0,67.83333333333333
1473,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1474,AI진단평가,474,100.0,93.0,82.0,67.0,61.0,71.0,79.0
1475,AI진단평가,443,93.0,100.0,88.0,38.0,53.0,71.0,73.83333333333333
1476,AI진단평가,338,100.0,79.0,77.0,,82.0,,84.5
1477,AI진단평가,154,93.0,61.0,0.0,,0.0,,38.5
1478,AI진단평가,186,93.0,93.0,0.0,0.0,0.0,,37.2
1479,AI진단평가,302,100.0,86.0,71.0,,45.0,,75.5
1480,AI진단평가,161,79.0,18.0,41.0,0.0,23.0,,32.2
1481,AI진단평가,61,61.0,0.0,0.0,,0.0,,15.25
1482,AI진단평가,472,100.0,100.0,100.0,71.0,53.0,48.0,78.66666666666667
1483,AI진단평가,100,100.0,0.0,0.0,0.0,0.0,,20.0
1484,AI진단평가,414,86.0,100.0,94.0,67.0,67.0,,82.8
1485,AI진단평가,243,79.0,93.0,71.0,0.0,0.0,,48.6
1486,AI진단평가,102,29.0,11.0,32.0,,15.0,15.0,20.4
1487,AI진단평가,125,11.0,61.0,23.0,15.0,15.0,,25.0
1488,AI진단평가,178,40.0,47.0,46.0,30.0,15.0,,35.6
1489,AI진단평가,282,75.0,47.0,37.0,67.0,56.0,,56.4
1490,AI진단평가,198,61.0,29.0,37.0,0.0,71.0,,39.6
1491,AI진단평가,220,40.0,86.0,49.0,15.0,30.0,,44.0
1492,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1493,AI진단평가,161,93.0,68.0,0.0,0.0,0.0,,32.2
1494,AI진단평가,399,93.0,86.0,74.0,90.0,56.0,,79.8
1495,AI진단평가,320,29.0,54.0,71.0,38.0,90.0,38.0,53.333333333333336
1496,AI진단평가,237,75.0,68.0,41.0,30.0,23.0,,47.4
1497,AI진단평가,431,100.0,93.0,100.0,67.0,71.0,,86.2
1498,AI진단평가,472,100.0,86.0,77.0,48.0,90.0,71.0,78.66666666666667
1499,AI진단평가,215,93.0,40.0,37.0,15.0,15.0,15.0,35.833333333333336
1500,AI진단평가,285,93.0,86.0,68.0,,38.0,,71.25
1501,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1502,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1503,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1504,AI진단평가,361,93.0,86.0,60.0,61.0,61.0,,72.2
1505,AI진단평가,179,79.0,100.0,0.0,,0.0,,44.75
1506,AI진단평가,210,40.0,93.0,32.0,30.0,15.0,,42.0
1507,AI진단평가,288,79.0,79.0,77.0,,53.0,,72.0
1508,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1509,AI진단평가,318,93.0,86.0,63.0,38.0,38.0,,63.6
1510,AI진단평가,154,86.0,68.0,0.0,0.0,0.0,,30.8
1511,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
1512,AI진단평가,279,79.0,100.0,70.0,,30.0,,69.75
1513,AI진단평가,323,93.0,86.0,65.0,,79.0,,80.75
1514,AI진단평가,86,86.0,0.0,0.0,0.0,0.0,,17.2
1515,AI진단평가,327,61.0,79.0,71.0,45.0,71.0,,65.4
1516,AI진단평가,275,86.0,40.0,51.0,45.0,53.0,,55.0
1517,AI진단평가,397,93.0,93.0,77.0,67.0,67.0,,79.4
1518,AI진단평가,284,93.0,75.0,32.0,,61.0,23.0,56.8
1519,AI진단평가,219,79.0,50.0,60.0,,30.0,,54.75
1520,AI진단평가,36,36.0,0.0,0.0,0.0,0.0,0.0,6.0
1521,AI진단평가,332,86.0,65.0,51.0,30.0,100.0,,66.4
1522,AI진단평가,141,47.0,40.0,9.0,15.0,30.0,,28.2
1523,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1524,AI진단평가,161,93.0,68.0,0.0,0.0,0.0,,32.2
1525,AI진단평가,277,93.0,86.0,60.0,0.0,38.0,,55.4
1526,AI진단평가,88,40.0,11.0,14.0,0.0,23.0,,17.6
1527,AI진단평가,243,58.0,18.0,76.0,30.0,61.0,,48.6
1528,AI진단평가,335,75.0,86.0,88.0,38.0,48.0,,67.0
1529,AI진단평가,214,86.0,18.0,49.0,46.0,15.0,,42.8
1530,AI진단평가,273,72.0,100.0,48.0,38.0,15.0,,54.6
1531,AI진단평가,416,86.0,93.0,94.0,90.0,53.0,,83.2
1532,AI진단평가,340,86.0,79.0,43.0,53.0,79.0,,68.0
1533,AI진단평가,450,100.0,93.0,88.0,90.0,79.0,,90.0
1534,AI진단평가,390,86.0,93.0,94.0,56.0,61.0,,78.0
1535,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1536,AI진단평가,68,68.0,0.0,0.0,0.0,0.0,,13.6
1537,AI진단평가,233,29.0,22.0,47.0,45.0,90.0,,46.6
1538,AI진단평가,290,86.0,68.0,46.0,,90.0,,72.5
1539,AI진단평가,395,72.0,93.0,74.0,100.0,56.0,,79.0
1540,AI진단평가,54,54.0,0.0,0.0,0.0,0.0,,10.8
1541,AI진단평가,287,93.0,47.0,46.0,53.0,48.0,,57.4
1542,AI진단평가,186,86.0,18.0,37.0,30.0,15.0,,37.2
1543,AI진단평가,340,100.0,79.0,71.0,,90.0,,85.0
1544,AI진단평가,319,86.0,100.0,43.0,67.0,23.0,,63.8
1545,AI진단평가,86,86.0,,,,,,86.0
1546,AI진단평가,295,47.0,86.0,48.0,69.0,45.0,,59.0
1547,AI진단평가,170,58.0,54.0,28.0,,30.0,,42.5
1548,AI진단평가,104,79.0,25.0,0.0,,0.0,,26.0
1549,AI진단평가,286,79.0,75.0,57.0,45.0,30.0,,57.2
1550,AI진단평가,358,100.0,93.0,51.0,61.0,53.0,,71.6
1551,AI진단평가,179,79.0,100.0,0.0,0.0,0.0,0.0,29.83333333333333
1552,AI진단평가,164,79.0,0.0,37.0,15.0,33.0,,32.8
1553,AI진단평가,376,93.0,100.0,77.0,45.0,61.0,,75.2
1554,AI진단평가,304,86.0,47.0,55.0,53.0,63.0,,60.8
1555,AI진단평가,372,79.0,86.0,62.0,45.0,100.0,,74.4
1556,AI진단평가,290,68.0,93.0,32.0,0.0,82.0,15.0,48.333333333333336
1557,AI진단평가,249,79.0,93.0,77.0,,0.0,,62.25
1558,AI진단평가,165,44.0,22.0,46.0,15.0,15.0,23.0,27.5
1559,AI진단평가,226,72.0,54.0,55.0,,45.0,,56.5
1560,AI진단평가,161,93.0,68.0,0.0,0.0,0.0,,32.2
1561,AI진단평가,76,47.0,29.0,0.0,,0.0,,19.0
1562,AI진단평가,299,65.0,93.0,65.0,38.0,38.0,,59.8
1563,AI진단평가,242,29.0,79.0,28.0,53.0,53.0,,48.4
1564,AI진단평가,243,100.0,86.0,57.0,,,,81.0
1565,AI진단평가,275,79.0,100.0,43.0,,53.0,0.0,55.0
1566,AI진단평가,315,93.0,100.0,77.0,,45.0,,78.75
1567,AI진단평가,272,93.0,50.0,23.0,53.0,53.0,0.0,45.333333333333336
1568,AI진단평가,219,79.0,93.0,9.0,,38.0,,54.75
1569,AI진단평가,306,65.0,93.0,48.0,,100.0,,76.5
1570,AI진단평가,407,100.0,86.0,82.0,15.0,45.0,79.0,67.83333333333333
1571,AI진단평가,277,72.0,86.0,89.0,,30.0,,69.25
1572,AI진단평가,100,100.0,0.0,0.0,,0.0,,25.0
1573,AI진단평가,115,75.0,40.0,,,,,57.5
1574,AI진단평가,252,63.0,63.0,63.0,,63.0,,63.0
1575,AI진단평가,334,86.0,93.0,57.0,53.0,45.0,,66.8
1576,AI진단평가,401,100.0,100.0,63.0,48.0,23.0,67.0,66.83333333333333
1577,AI진단평가,256,86.0,47.0,37.0,38.0,48.0,,51.2
1578,AI진단평가,279,100.0,68.0,51.0,30.0,30.0,,55.8
1579,AI진단평가,404,100.0,93.0,68.0,53.0,90.0,,80.8
1580,AI진단평가,158,79.0,79.0,0.0,0.0,0.0,,31.6
1581,AI진단평가,403,93.0,93.0,71.0,46.0,100.0,,80.6
1582,AI진단평가,255,100.0,79.0,76.0,,0.0,,63.75
1583,AI진단평가,316,100.0,86.0,62.0,53.0,15.0,,63.2
1584,AI진단평가,205,79.0,75.0,36.0,0.0,15.0,,41.0
1585,AI진단평가,308,86.0,72.0,52.0,53.0,45.0,,61.6
